Model;Name;Price
A23 PLUS TG/ARGB WHITE;Case|ASUS|A23 PLUS|MidiTower|Case product features Transparent panel|MicroATX|MiniITX|Colour White|A23PLUSTG/ARGBWHITE;93.29€
A23 PLUS TG/ARGB BLACK;Case|ASUS|A23 PLUS|MidiTower|Case product features Transparent panel|MicroATX|MiniITX|Colour Black|A23PLUSTG/ARGBBLACK;93.29€
CA-1K1-00M1WN-00;THERMALTAKE Versa J21 TG;93.69€
FD-C-POR1A-06;FRACTAL DESIGN Pop Air RGB Black TG Clear Tint;93.69€
EY2A006;ENDORFY Signum 300 ARGB ATX PC case;93.69€
RAPTOR WHITE X1;SAVIO Raptor White X1 ARGB Glass/Mesh White kompiuterio korpusas;93.99€
MAGFORGE321RAIRFLOW;Case|MSI|MAG FORGE 321R AIRFLOW|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour Black|MAGFORGE321RAIRFLOW;94.19€
FD-C-POR1M-06;FRACTAL DESIGN Pop Mini Air RGB Black TG Clear Tint;94.39€
CA-1M3-00M1WN-00;Case|THERMALTAKE|CA-1M3-00M1WN-00|MidiTower|ATX|MicroATX|MiniITX|Colour Black|CA-1M3-00M1WN-00;94.59€
CA-1R1-00S1WN-02;Thermaltake V150 „Micro Tower“ Juoda;94.59€
TUF Gaming GT301/TEST;ASUS TUF Gaming GT301 ATX (Atidaryta pakuotė, buvo renkamas PC, bet netilpo visi komponentai kliento);94.90€
AT-SPACE-PG-NF-20-000000-0002;MODECOM kompiuterio korpusas Volcano SPACE MIDI USB 3.0 X 2  CYPE-C;95.19€
NPC-2172;NATEC Genesis PC Case Diaxid 605 black ARGB;95.99€
FD-C-POR1A-01;FRACTAL DESIGN Pop Air RGB White TG Clear Tint;96.49€
NPC-1872;NATEC GENESIS PC case Irid 505 ARGB White midi Tower;96.59€
306-7G23R22-HH9;MSI MAG FORGE 321R AIRFLOW korpusas;96.59€
MB600-KGNN-S00;Cooler Master MasterBox 600 Desktopas Juoda;97.29€
BG075;BE QUIET PURE BASE 501 Airflow White;97.29€
AT-PANORAMA-3F-ARGB-10-000000-;MODECOM kompiuterio korpusas Volcano Panorama APEX ARGB 3F MIDI;97.39€
NPC-2173;NATEC Genesis PC Case Diaxid 605 white ARGB;97.49€
CGR-DUOFACE PRO RGB;COUGAR DUOFACE PRO RGB PC Case, Mid Tower, Black;98.29€
CA-1X3-00M1WN-00;Thermaltake View 200 TG ARGB „Midi Tower“ Juoda;98.39€
TUF Gaming GT301;ASUS TUF Gaming GT301 ATX mid-tower compact case with tempered glass side, 120mm AURA ARGB fan, headphone hanger;98.59€
CC-9011276-WW;CORSAIR 3500X Tempered Glass Mid-Tower PC Case Black;99.39€
AT-PANORAMA-3F-ARGB-20-000000-;MODECOM kompiuterio korpusas Volcano Panorama APEX ARGB 3F MIDI;99.69€
C301GV2;Case|GIGABYTE|C301G V2 BLACK|MidiTower|Case product features Transparent panel|Not included|ATX|EATX|MicroATX|MiniITX|Colour Black|C301GV2;100.19€
EY2A008;ENDORFY Regnum 400 Air E-ATX PC case;100.49€
CA-1I4-00M1WN-00;THERMALTAKE  Core G21 TG Midi Tower Case 2x USB 3.0 and Audio I/O connector on top 2x window tempered glass power cover;100.69€
CA-1S2-00M1WN-00;Case|THERMALTAKE|CA-1S2-00M1WN-00|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour Black|CA-1S2-00M1WN-00;100.69€
CC-9011244-WW;CORSAIR 2000D AIRFLOW Black mini ITX chassis;100.69€
AT-SIROCO-MG-10-00ARGB-0002;MODECOM kompiuterio korpusas SIROCO ARGB Flow MIDI USB 3.0 X 2 CYPE-C;100.89€
Z10 DUO;ZALMAN Z10 DUO PC case;100.99€
CA-1D5-00S1WN-00;THERMALTAKE Core V21 Micro ATX Tower black I/O Port 2xUSB3.0 1xHD Audio Side window 5 expansion slots cases be stacked;101.19€
CA-1X3-00M6WN-00;Thermaltake View 200 TG Snow ARGB „Midi Tower“ Balta;101.59€
AT-AMIRANI-PG-20-000000-0002;Modecom AMIRANI ARGB „Midi Tower“ Balta;101.89€
BGW36;BE QUIET PURE BASE 500 Window Metallic Gray;102.39€
FD-C-MEL2C-03;Fractal Design | Meshify 2 Compact Lite | Side window | Black TG Light tint | Mid-Tower | Power supply included No | ATX;102.39€
BGW74;BE QUIET PURE BASE 501 Airflow Window Black;102.69€
MAG FORGE 321R AIRFLOW;MSI PC Case | MAG FORGE 321R AIRFLOW | Side window | Black | Mid-Tower | Power supply included No | ATX;102.89€
CA-1T9-00M6WN-01;Thermaltake H570 Temper ed Glass Snow;102.99€
MAG FORGE 320R WHITE AIRFLOW;MAG FORGE 320R WHITE AIRFLOW;103.19€
CA-1M3-00M6WN-00;Thermaltake H200 TG Snow RGB „Midi Tower“ Balta;103.79€
C301GWV2;Case|GIGABYTE|C301GW V2|MidiTower|Case product features Transparent panel|Not included|ATX|EATX|MicroATX|MiniITX|Colour White|C301GWV2;104.19€
BGW21;BE QUIET PURE BASE 600 Window Black;104.79€
CA-1X4-00M1WN-00;Thermaltake H590 TG ARGB „Midi Tower“ Juoda;104.79€
CA-1P1-00M1WN-00;Thermaltake G31 TG ARGB „Midi Tower“ Juoda;105.29€
CGR-DUOFACE PRO RGB W;COUGAR DUOFACE PRO RGB PC Case, Mid Tower, White;105.90€
306-7G18P25-809;MSI MPG VELOX 100P AIRFLOW case ARGB;106.19€
90DC00K3-B19010;ASUS A23 Plus Tg Case Tempered Glass ARGB Fans White;106.49€
CA-1X4-00M6WN-00;Thermaltake H590 TG ARGB „Midi Tower“ Balta;106.69€
CC-9011201-WW;CORSAIR 4000D Airflow Tempered Glass Mid-Tower White case;106.79€
