Model;Name;Price
HDEB00SGEA51F;TOSHIBA MG Series - Enterprise Capacity HDD 20TB 3.5i SATA 6Gbit/s 512e - MG10ACA20TE;453.00€
0F62785;WESTERN DIGITAL ULTRASTAR DC HC580 3.5inch 26.1 22TB 512 7200RPM SATA ULTRA 512E SE NP3;459.00€
0F48155;WESTERN DIGITAL Ultrastar DC HC570 3.5inch 26.1MM 22000GB 512MB 7200RPM SATA ULTRA 512E SE NP3;460.00€
0F38785;WESTERN DIGITAL Ultrastar DC HC560 20TB 3.5in 26.1MM 512MB 7200RPM SATA ULTRA 512E SE NP3;464.00€
0F62796;WESTERN DIGITAL ULTRASTAR DC HC580 3.5inch 26.1 24TB 512 7200RPM SATA ULTRA 512E SE NP3;470.00€
0F65684;WESTERN DIGITAL Ultrastar DC HC590 3.5inch 26.1 24TB 512 7200RPM SATA ULTRA 512E SE NP3;470.00€
WD181KRYZ;WD Gold 18TB HDD 7200rpm 6Gb/s sATA 512MB cache 3.5inch intern RoHS compliant Enterprise Bulk;472.00€
ST22000NM002E;SEAGATE Exos X22 22TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN;484.00€
ST18000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 18TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;489.00€
ST22000NM001E;SEAGATE Exos X22 22TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 512e/4KN;496.00€
MG10AFA22TE;HDD Server TOSHIBA 22TB MAMR 512e, 3.5'', 512MB, 7200RPM, SATA, SKU: HDEB00NGEA51F;496.00€
ST24000VE002;SEAGATE Surveillance Video Optimized AI Skyhawk 24TB HDD SATA 6Gb/s 512MB cache 3.5inch CMR Helium;496.00€
ST24000NM005H;SEAGATE Exos X24 24TB HDD SAS 12Gb/s 7200rpm 512MB cache 3.5inch 24x7 SED 512e/4KN;504.00€
WD202KRYZ;WD Gold 20TB HDD SATA 6Gb/s Enterprise 3.5inch 512MB cache;508.00€
ST20000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 20TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;537.00€
ST22000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 22TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;543.00€
HDEB00NGEA51F;TOSHIBA MG Series - Enterprise Capacity HDD 22TB SATA 3.5inch 6Gbit/s 7200rpm MG10AFA22TE;546.00€
WD201KFGX;WD Red Pro 20TB 6Gb/s SATA 512MB Cache Internal 3.5inch NAS HDD bulk;548.00€
0F65672;WESTERN DIGITAL Ultrastar DC HC590 3.5inch 26.1 26TB 512 7200RPM SATA ULTRA 512E SE NP3;564.00€
WD221KRYZ;WD Gold Enterprise Class 22TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 512MB Cache 24x7 Bulk;609.00€
WD221KFGX;WD Red Pro NAS 22TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 512MB Cache 24x7 Bulk;610.00€
ST24000NT002;SEAGATE Ironwolf PRO Enterprise NAS HDD 24TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BL;644.00€
WD221PURP;WD Purple Pro 22TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 512MB Cache 24x7 Bulk;647.00€
WD240KFGX;WD Red Pro NAS 24TB SATA 6Gb/s HDD 3.5inch internal;667.00€
WD241KRYZ;WD Gold 24TB SATA 6Gb/s 3.5inch;683.00€
WD242KRYZ;WD Gold 24TB SATA 6Gb/s 3.5inch;700.00€
WD240PURP;WD Purple Pro 24TB SATA 6Gb/s HDD 3.5inch internal;720.00€
HAT5310-20T;SYNOLOGY HAT5310-20T 20TB SATA HDD;834.00€
