Model;Name;Price
VCNT1000-SB;PNY NVIDIA T1000 4GB LowProfile OEM 4xmDP;360.99€
R76XTGAMINGOC-16GDG10;GIGABYTE Radeon™ RX 7600 XT GAMING OC 16G;362.39€
GV-R76XTGAMING OC-16GD 1.1;Graphics Card|GIGABYTE|AMD Radeon RX 7600 XT|16 GB|GDDR6|PCIE 4.0 16x|Triple slot Fansink|2xHDMI|2xDisplayPort|R76XTGAMINGOC-16GD1.1;363.49€
GV-R76XTGAMING OC-16GD;GIGABYTE GAMING Radeon RX 7600 XT OC 16G AMD 16 GB GDDR6;364.19€
GV-N4060OC-8GL;GIGABYTE GeForce RTX 4060 OC Low Profile 8GB GDDR6 2xHDMI 2xDP;365.79€
A770 PG 16GO;ASROCK Arc A770 Phantom Gaming 16GB GDDR6 OC 1xHDMI 3xDP;369.19€
90YV0JCB-M0NA00;ASUS DUAL RTX 4060 OC 8GB EVO WHITE;371.19€
DUAL-RX7600XT-O16G;Graphics Card|ASUS|AMD Radeon RX 7600 XT|16 GB|GDDR6|128 bit|Dual Slot Fansink|1xHDMI|3xDisplayPort|DUAL-RX7600XT-O16G;383.59€
11339-04-20G;SAPPHIRE PULSE AMD RADEON RX 7600 XT GAMING OC 16GB GDDR6 DUAL HDMI DUAL DP;383.79€
GV-N4060AERO OC-8GD;GIGABYTE RTX 4060 AERO OC 8GB 8GB GDDR6 2xHDMI 2xDP;392.19€
VCNT1000-8GB-SB;PNY NVIDIA T1000 8GB LowProfile OEM version 4xMini DP 1.4;427.00€
VCNT1000-PB;PNY NVIDIA T1000 LowProfile PCI-Express 3.0x16 LP 4GB GDDR6 128-bit;433.00€
VCNT1000-8GB-PB;PNY NVIDIA T1000 8GB 128-bit GDDR6 Low-profile single slot 4x mDP;447.00€
90SKC000-M8VAN0;GPU NVIDIA RTX A1000 8GB GDDR6 PCIE ATX;448.00€
GV-R77XTGAMING OC-12GD;GIGABYTE Radeon RX 7700 XT GAMING OC 12GB;452.00€
11335-04-20G;SAPPHIRE PULSE AMD RADEON RX 7700 XT GAMING 12GB GDDR6 DUAL HDMI / DUAL DP;455.00€
90YV0J49-M0NA00;ASUS Dual GeForce RTX 4060 Ti EVO OC Edition 8GB GDDR6 PCIe 4.0 8GB GDDR6 DLSS 3 HDMI 2.1a DisplayPort 1.4a;458.00€
RTX 4060 TI VENTUS 2X BLACK 8G;MSI Vaizdo plokštė GeForce RTX 4060 Ti VENTUS 2X BLACK 8GB OC;460.00€
