Model;Name;Price
CP-9020252-EU;CORSAIR RM850x 850 Watt 80 PLUS GOLD Certified Fully Modular Power Supply - SHIFT (laidų pajungimas iš šono) PCI-e 5.0 12HPWR connector;170.39€
VERTEX GX-750;Power Supply|SEASONIC|VERTEX GX|750 Watts|Efficiency 80 PLUS GOLD|MTBF 100000 hours|VERTEXGX-750;171.19€
90YE00S2-B0NA00;ASUS TUF Gaming 850W Gold Fully Modular Power Supply;172.89€
PS-TPD-0750FNFAPE-3;Thermaltake Toughpower PF3 maitinimo blokas 750 W 24-pin ATX ATX Juoda;173.19€
CP-9020274-EU;Corsair 80 PLUS Gold Fully Modular ATX Power Supply (EU) | RM850x SHIFT | 850 W;173.79€
BP008EU;BE QUIET POWER ZONE 2 1000W;177.39€
PS-STP-0750FNFAGE-1;Thermaltake SFX-750AH8FKG maitinimo blokas 750 W 24-pin ATX ATX Juoda;179.49€
GP-AE1000PM PG5;GIGABYTE AORUS ELITE P1000W 80+ Platinm Modular PSU;180.19€
PS-STP-0750FNFAPE-1;Thermaltake ToughPower SFX 750W;182.19€
BN345;BE QUIET Pure Power 12 M 1000W Gold PSU;183.99€
PS-TPD-0850FNFAPE-3;Toughpower Gran PF3 850W Pla Gen5;184.19€
PS-TPD-1000FNFAGE-1;Thermaltake PS-TPD-1000FNFAGE-1 maitinimo blokas 1000 W 24-pin ATX ATX Juoda;184.29€
75261221;XPG COREREACTOR II 1200W maitinimo blokas 24-pin ATX ATX Juoda;184.69€
PS-TPD-0850F4FAGE-1;Thermaltake Toughpower GF3 ARGB 850W Gold;186.79€
XN178;XILENCE Performance X+ 1250W modular ATX 3.0;187.99€
MPG A1000G PCIE5;MSI MPG A1000G - 1000W 80 PLUS Gold (up to 90%), modular, PCIE5, ATX 3.0, 12VHPWR connector;189.99€
PS-TPD-1000FNFAGE-4;Thermaltake Toughpower GF3 maitinimo blokas 1000 W 24-pin ATX Juoda;191.69€
90YE00S1-B0NA00;ASUS TUF Gaming 1000W Gold Fully Modular Power Supply;194.59€
GP-UD1300GM PG5;GIGABYTE GP-UD1300GM 1300W 80+ Gold, Support PCIe Gen 5.0 ATX 3.0;195.29€
CP-9020256-EU;Corsair Fully Modular 80 PLUS Platinum SFX Power Supply (EU) | SF Series SF850 | 850 W;197.39€
PS-STP-0850FNFAPE-1;Thermaltake ToughPower SFX 850W;197.49€
VERTEX PX-750;Power Supply|SEASONIC|VERTEX PX|750 Watts|Efficiency 80 PLUS PLATINIUM|MTBF 100000 hours|VERTEXPX-750;199.79€
PS-STP-0850FNFAGE-1;Thermaltake SFX-850AH8FKG maitinimo blokas 850 W 24-pin ATX Juoda;203.99€
BN346;BE QUIET PURE POWER 12 M 1200W PSU;204.19€
CP-9020253-EU/open;CORSAIR RM1000x SHIFT (atidaryta pakuotė) 80 PLUS Gold Fully Modular ATX Power Supply (maitinimo jungtys šone);205.80€
PS-TPD-1200FNFAGE-1;Thermaltake TTP-1200AH3FCG maitinimo blokas 1200 W 24-pin ATX ATX Juoda;206.79€
CP-9020253-EU;CORSAIR RM1000x SHIFT 80 PLUS Gold Fully Modular ATX Power Supply (maitinimo jungtys šone);207.19€
PS-TPD-1200FNFAGE-4;Thermaltake Toughpower GF3 maitinimo blokas 1200 W 24-pin ATX Juoda;213.19€
PS-TPD-1050FNFAPE-3;Toughpower Grand PF3 1050W Pla Gen;215.69€
BN333;BE QUIET Dark Power 13 750W Titanium Modular;218.79€
PS-TPD-1200FNFAGE-N;Thermaltake Toughpower GF A3 1200W Gold Snow;221.99€
PS-TPD-1050FNFAPE-1;Thermaltake Toughpower PF1 1050W Platinum;222.39€
CP-9020257-EU;Corsair Fully Modular 80 PLUS Platinum SFX Power Supply (EU) | SF Series SF1000 | 1000 W;225.69€
CGR PR-1050;COUGAR POLAR 1050 PSU, 80 plus Platinum, 1050W, Full modular;226.90€
450-AKMK;Dell Power Supply 800W NRDNT D, Mixed Mode,CK by Delta | Dell;228.19€
PS-STP-1000FNFAGE-1;Toughpower SFX 1000W F modular 80+Gold FDB Fan Gen5;234.29€
PS-TPD-1200FNFAPE-1;Thermaltake Toughpower PF1 1200W Platinum;234.69€
R-PXC00G-FC0B-EU;Deepcool PSU PX1200-G 80Plus GOLD/Cybenetics_Platinum, PCIE5, ATX 3.0, 12VHPWR connector;234.79€
PS-TPD-1200FNFAPE-3;Thermaltake Toughpower PF3 maitinimo blokas 1200 W 24-pin ATX ATX Juoda;236.89€
PS-STP-1000FNFAPE-1;Thermaltake Toughpower SFX 1000W Platinum;239.19€
CP-9020254-EU;CORSAIR RM1200x SHIFT 80 PLUS Gold Fully Modular ATX Power Supply (maitinimo jungtys šone);250.19€
PRIME-TX-750;Power Supply|SEASONIC|PRIME TX|750 Watts|Efficiency 80 PLUS TITANIUM|MTBF 100000 hours|PRIME-TX-750;253.79€
BN334;BE QUIET Dark Power 13 850W Titanium Modular;257.59€
CP-9020259-EU;Corsair | Fully Modular Ultra-Low Noise Platinum ATX 1000 Watt PC Power Supply (EU) | HX1000i | 1000 W;276.69€
PRIME-TX-700;Power Supply|SEASONIC|PRIME FANLESS TX|700 Watts|Efficiency 80 PLUS TITANIUM|MTBF 100000 hours|PRIME-TX-700;288.59€
CP-9020281-EU;Corsair Fully Modular Ultra-Low Noise Platinum ATX PC Power Supply (EU) | HX1200i | 1200 W;291.59€
BN335;BE QUIET Dark Power 13 1000W Titanium Modular;293.69€
R-PXD00P-FC0B-EU;Deepcool | PSU | PX1300P | 1300 W;299.69€
PS-TPI-1200F2FDPE-1;Thermaltake Toughpower iRGB PLUS maitinimo blokas 1200 W 24-pin ATX Juoda;306.39€
90-UXP160-GFEAAB;Zasilacz ASRock PHANTOM GAMING 1600W 80 Plus Gold;328.79€
MEG AI1300P PCIE5;MSI MEG Ai1300P PCIE5 - 1300W 80 PLUS Platinum, modular, PCIE5, ATX 3.0, 12VHPWR connector;335.69€
PS-TPD-1650FNFAGE-4;Thermaltake Toughpower GF3 maitinimo blokas 1650 W 24-pin ATX Juoda;337.00€
PS-TPI-1250F3FDTE-1;Thermaltake Toughpower iRGB 1250W Tit Gen5;370.49€
PS-TPD-1550FNFATE-1;Thermaltake PS-TPD-1550FNFATE-1 maitinimo blokas 1550 W 24-pin ATX ATX Juoda;390.69€
GP-UD1600PM-PG5;GIGABYTE 80+ Platinum 1600W Modular PSU;395.59€
90-UXT130-TFEAAB;Zasilacz ASRock TAICHI 1300W Titanium;406.00€
BN331;BE QUIET Dark Power Pro 13 1300W;410.00€
PS-TPD-1550FNFATE-3;Thermaltake Toughpower TF3 1550W 80+Titanium;417.00€
90YE00N0-B0NA00;ASUS ROG Loki SFX-L 1200W Titanium PSU;434.00€
PS-TPI-1650F3FDTE-1;Toughpower iRGB 1650W Tit Gen5;458.00€
BN332;BE QUIET Dark Power Pro 13 1600W;491.00€
MPS-8501-AZAP-BEU;PSU X Silent Edge Platinum 850, 80 Plus Platinum, ATX 3.1;526.00€
